id,fromLib,toLib,repoName,fileName,startCommit,endCommit,startCommitChanges,endCommitChanges,startCommitMessage,endCommitMessage,startCommitTime,endCommitTime,Category,repoOwner,repoSplitName
11195,org.ow2.asm:asm-all,com.jtransc:jtransc-asm,jtransc_jtransc,jtransc-core/pom.xml,dbb1a209814fc0e392c83918045bf0d41203e5a0,dbb1a209814fc0e392c83918045bf0d41203e5a0,"+com.jtransc:jtransc-asm
-org.ow2.asm:asm-all","+com.jtransc:jtransc-asm
-org.ow2.asm:asm-all","Added a copy of asm to avoid conflicts with intellij plugin
More work on intellij plugin
","Added a copy of asm to avoid conflicts with intellij plugin
More work on intellij plugin
",2016-04-30,2016-04-30,5,jtransc,jtransc
11198,org.ow2.asm:asm-all,org.apache.xbean:xbean-asm-shaded,apache_openwebbeans,webbeans-tck/pom.xml,4ce2c9c0a3fa71bf170e486dd1c7089a104a4558,4ce2c9c0a3fa71bf170e486dd1c7089a104a4558,"+org.apache.xbean:xbean-asm-shaded
-org.ow2.asm:asm-all","+org.apache.xbean:xbean-asm-shaded
-org.ow2.asm:asm-all","OWB-344 move to xbean-shaded ASM


git-svn-id: https://svn.apache.org/repos/asf/openwebbeans/trunk@1436348 13f79535-47bb-0310-9956-ffa450edef68
","OWB-344 move to xbean-shaded ASM


git-svn-id: https://svn.apache.org/repos/asf/openwebbeans/trunk@1436348 13f79535-47bb-0310-9956-ffa450edef68
",2013-01-21,2013-01-21,5,apache,openwebbeans
11199,org.ow2.asm:asm-all,org.jinq:jinq-asm-rebased,my2iu_Jinq,jinq-jpa/pom.xml,415c4c23461700c5c2681e98f28da9b306571707,415c4c23461700c5c2681e98f28da9b306571707,"+org.jinq:jinq-asm-rebased
-org.ow2.asm:asm-all","+org.jinq:jinq-asm-rebased
-org.ow2.asm:asm-all","There might be some dependency conflicts involving the ASM library, so
I'm creating a private rebased version of the library using jarjar that
Jinq can use without conflicting with other libraries' versions of ASM.","There might be some dependency conflicts involving the ASM library, so
I'm creating a private rebased version of the library using jarjar that
Jinq can use without conflicting with other libraries' versions of ASM.",2015-06-26,2015-06-26,5,my2iu,Jinq
11205,org.parboiled:parboiled-java,org.antlr:antlr4-runtime,jknack_handlebars.java,handlebars/pom.xml,ab2e50749d2b1d9e11f67d5b6ba1580b0d04caa6,ab2e50749d2b1d9e11f67d5b6ba1580b0d04caa6,"+org.antlr:antlr4-runtime
-${project.groupId}:handlebars-parboiled-processor
-org.parboiled:parboiled-java","+org.antlr:antlr4-runtime
-${project.groupId}:handlebars-parboiled-processor
-org.parboiled:parboiled-java","use ANTLRv4 as parser generator #135

* good bye parboiled, hello ANTLR
","use ANTLRv4 as parser generator #135

* good bye parboiled, hello ANTLR
",2013-03-10,2013-03-10,1,jknack,handlebars.java
11215,org.postgresql:postgresql,org.mariadb.jdbc:mariadb-java-client,FundRequest_platform,core/pom.xml,101f86c7e7786dcfd0accdf4083f904224329fa5,101f86c7e7786dcfd0accdf4083f904224329fa5,"+org.mariadb.jdbc:mariadb-java-client
-org.postgresql:postgresql","+org.mariadb.jdbc:mariadb-java-client
-org.postgresql:postgresql","switch to mariadb
","switch to mariadb
",2017-04-07,2017-04-07,31,FundRequest,platform
11290,org.projectlombok:lombok,org.jetbrains.kotlin:kotlin-stdlib,digitalfondue_lavagna,pom.xml,7eb47d005a21ecb53e4ddeb4d7d3f0583e29f3bc,7eb47d005a21ecb53e4ddeb4d7d3f0583e29f3bc,"+org.jetbrains.kotlin:kotlin-stdlib
-org.projectlombok:lombok","+org.jetbrains.kotlin:kotlin-stdlib
-org.projectlombok:lombok","- Removed Lombok and replaced it with Kotlin

- Migrated more models to Kotlin

- Migrated more models to Kotlin

- Updated to Kotlin 1.0.5 and moved Kotlin files to the right directory

- additional kotlin work: add mockito extension, fix merged files
","- Removed Lombok and replaced it with Kotlin

- Migrated more models to Kotlin

- Migrated more models to Kotlin

- Updated to Kotlin 1.0.5 and moved Kotlin files to the right directory

- additional kotlin work: add mockito extension, fix merged files
",2016-11-11,2016-11-11,102,digitalfondue,lavagna
11291,org.projectlombok:lombok,org.jetbrains.kotlin:kotlin-stdlib-jdk8,spotify_ffwd,modules/http/pom.xml,891fb95c347ffae0a6bef7ef42f024d5bdc857df,891fb95c347ffae0a6bef7ef42f024d5bdc857df,"+org.jetbrains.kotlin:kotlin-stdlib-jdk8
-org.projectlombok:lombok","+org.jetbrains.kotlin:kotlin-stdlib-jdk8
-org.projectlombok:lombok","[http] migrate from lombok to kotlin

Mostly doing this to a fix a bug with java11 and lombok when deserialization the yaml config into the HttpDiscvoery object.
","[http] migrate from lombok to kotlin

Mostly doing this to a fix a bug with java11 and lombok when deserialization the yaml config into the HttpDiscvoery object.
",2019-05-13,2019-05-13,102,spotify,ffwd
11294,org.reflections:reflections,com.puppycrawl.tools:checkstyle,apache_reef,pom.xml,ec9b497d4eadd8ba1e73c077c9958abd2d30a2d4,786bf2cccb03dff19ca403fc05706cbbfac1a009,+com.puppycrawl.tools:checkstyle,-org.reflections:reflections,"[REEF-461] Switch to Checkstyle 6.6

This configures the `maven-checkstyle-plugin` to use a custom version of
checkstyle instead of default one.

JIRA:
  [REEF-461](https://issues.apache.org/jira/browse/REEF-461)

Pull Request:
  This closes #281
","[REEF-1027] Remove old dependencies from Tang by making Tint project

This PR removes old reflections/guava/javassist dependencies from Tang
by splitting Tint as a separate project.

JIRA:
  [REEF-1027](https://issues.apache.org/jira/browse/REEF-1027)

Pull request:
  This closes #
",2015-07-07,2015-11-30,103,apache,reef
11296,org.reflections:reflections,eu.infomas:annotation-detector,wuic_wuic,pom.xml,7ce3936830c29ddfe5ebf3ba6590f353ac76ae12,7ce3936830c29ddfe5ebf3ba6590f353ac76ae12,"+eu.infomas:annotation-detector
-org.reflections:reflections","+eu.infomas:annotation-detector
-org.reflections:reflections","Replaces Reflections with Annotation Detector
","Replaces Reflections with Annotation Detector
",2014-08-06,2014-08-06,103,wuic,wuic
11298,org.reflections:reflections,io.github.lukehutch:fast-classpath-scanner,BrynCooke_cdi-unit,cdi-unit/pom.xml,21ce968ef0e2c5bb74ddd2f2d3cddcbf7dcb9bf1,21ce968ef0e2c5bb74ddd2f2d3cddcbf7dcb9bf1,"+org.javassist:javassist
+io.github.lukehutch:fast-classpath-scanner
-org.reflections:reflections","+org.javassist:javassist
+io.github.lukehutch:fast-classpath-scanner
-org.reflections:reflections","Use FastClasspathScanner and Java 7/8 features

Use FastClasspathScanner instead of Reflections library and Java
reflection for classpath discovery.
Refactor to use try-with-resources and streams
Eliminate Guava dependency.
","Use FastClasspathScanner and Java 7/8 features

Use FastClasspathScanner instead of Reflections library and Java
reflection for classpath discovery.
Refactor to use try-with-resources and streams
Eliminate Guava dependency.
",2018-06-24,2018-06-24,103,BrynCooke,cdi-unit
11300,org.reflections:reflections,io.github.lukehutch:fast-classpath-scanner,gchq_koryphe,pom.xml,31f4f0f2002dcd522799cf5beb523aafbe21b763,31f4f0f2002dcd522799cf5beb523aafbe21b763,"+io.github.lukehutch:fast-classpath-scanner
-org.reflections:reflections","+io.github.lukehutch:fast-classpath-scanner
-org.reflections:reflections","gh-72 - switched to using FastClasspathScanner
","gh-72 - switched to using FastClasspathScanner
",2018-01-18,2018-01-18,103,gchq,koryphe
11301,org.reflections:reflections,io.github.lukehutch:fast-classpath-scanner,dstl_baleen,baleen-core/pom.xml,9ea572ff2d58e859e7ac542436c59a65505c8805,9ea572ff2d58e859e7ac542436c59a65505c8805,"+io.github.lukehutch:fast-classpath-scanner
-org.reflections:reflections","+io.github.lukehutch:fast-classpath-scanner
-org.reflections:reflections","Change from using the Reflections library to FastClasspathScanner, which is both faster and supports Java 9. Fixes #51.
","Change from using the Reflections library to FastClasspathScanner, which is both faster and supports Java 9. Fixes #51.
",2017-11-21,2017-11-21,103,dstl,baleen
13793,org.sonatype.jline:jline,jline:jline,laforge49_JASocket,pom.xml,416b9f6c75f176ec8e99ca3ffa1860fc1b3e017b,416b9f6c75f176ec8e99ca3ffa1860fc1b3e017b,"+jline:jline
-org.sonatype.jline:jline","+jline:jline
-org.sonatype.jline:jline","upgraded to jline 2.9
","upgraded to jline 2.9
",2012-12-12,2012-12-12,71,laforge49,JASocket
13806,org.sonatype.sisu:sisu-guice,com.google.inject:guice,takari_io.takari.incrementalbuild,pom.xml,662ef01c96940d6deeb1ba36c9ccba2cd1bc75ff,662ef01c96940d6deeb1ba36c9ccba2cd1bc75ff,"+com.google.inject:guice
-org.sonatype.sisu:sisu-guice","+com.google.inject:guice
-org.sonatype.sisu:sisu-guice","fixed compile classpath has duplicate guice jars

Signed-off-by: Igor Fedorenko <ifedorenko@salesforce.com>
","fixed compile classpath has duplicate guice jars

Signed-off-by: Igor Fedorenko <ifedorenko@salesforce.com>
",2017-04-26,2017-04-26,3,takari,io.takari.incrementalbuild
13816,org.sonatype.sisu:sisu-guice,com.google.inject:guice,sonatype_sisu,legacy/wrappers/sisu-inject-bean/pom.xml,b103a21cd107aca4f666d0bb2ada94698793f8d7,b103a21cd107aca4f666d0bb2ada94698793f8d7,"+com.google.inject:guice
-org.sonatype.sisu:sisu-guice","+com.google.inject:guice
-org.sonatype.sisu:sisu-guice","Update to official Guice distro
","Update to official Guice distro
",2015-06-23,2015-06-23,3,sonatype,sisu
13828,org.springframework.boot:spring-boot-starter,org.springframework.cloud:spring-cloud-dependencies,jaycekon_SpringBoot,spring-boot-cloud/pom.xml,d5cf6dd2eb6da71395c39f8773fbe6a483831443,d5cf6dd2eb6da71395c39f8773fbe6a483831443,"+org.springframework.cloud:spring-cloud-starter-eureka-server
+org.springframework.cloud:spring-cloud-dependencies
-org.springframework.boot:spring-boot-starter","+org.springframework.cloud:spring-cloud-starter-eureka-server
+org.springframework.cloud:spring-cloud-dependencies
-org.springframework.boot:spring-boot-starter","Spring cloud 学习demo
","Spring cloud 学习demo
",2017-09-20,2017-09-20,29,jaycekon,SpringBoot
13829,org.springframework.boot:spring-boot-starter-amqp,org.springframework.cloud:spring-cloud-starter-stream-rabbit,cero-t_e-commerce-example,payment/payment-service/pom.xml,218365f99208f52e41c339b010e52aefa8dd43b3,218365f99208f52e41c339b010e52aefa8dd43b3,"+ninja.cero.ecommerce:order-domain
+org.springframework.cloud:spring-cloud-starter-stream-rabbit
-org.springframework.boot:spring-boot-starter-amqp","+ninja.cero.ecommerce:order-domain
+org.springframework.cloud:spring-cloud-starter-stream-rabbit
-org.springframework.boot:spring-boot-starter-amqp","migrate from spring-boot-starter-amqp to spring-cloud-starter-stream-rabbit
","migrate from spring-boot-starter-amqp to spring-cloud-starter-stream-rabbit
",2016-07-29,2016-07-29,107,cero-t,e-commerce-example
13831,org.springframework.boot:spring-boot-starter-data-jpa,com.baomidou:mybatis-plus-boot-starter,RxGirlz_OpenYspider,pom.xml,e109a3d33dd7bb809c3ba440a8ba2aa421be7dc6,e109a3d33dd7bb809c3ba440a8ba2aa421be7dc6,"+com.baomidou:mybatis-plus-boot-starter
+io.springfox:springfox-swagger-ui
+io.springfox:springfox-swagger2
-org.springframework.boot:spring-boot-starter-data-jpa
-org.springframework.boot:spring-boot-starter-test","+com.baomidou:mybatis-plus-boot-starter
+io.springfox:springfox-swagger-ui
+io.springfox:springfox-swagger2
-org.springframework.boot:spring-boot-starter-data-jpa
-org.springframework.boot:spring-boot-starter-test","升级至 2.x

1.Spring Boot版本升级 2.1.8 => 2.2.1
2.jdk版本升级 1.8 => 11
3.mysql版本升级 5.7 => 8.0
4.ORM框架调整 jpa => mybatisplus
5.引入 swagger-ui
6.新增 tujidao 预下载特性
7.移除llys、mzsock、rosi、tangyun、yalayi
","升级至 2.x

1.Spring Boot版本升级 2.1.8 => 2.2.1
2.jdk版本升级 1.8 => 11
3.mysql版本升级 5.7 => 8.0
4.ORM框架调整 jpa => mybatisplus
5.引入 swagger-ui
6.新增 tujidao 预下载特性
7.移除llys、mzsock、rosi、tangyun、yalayi
",2019-12-08,2019-12-08,67,RxGirlz,OpenYspider
13834,org.springframework.boot:spring-boot-starter-data-mongodb,mysql:mysql-connector-java,FudanSELab_train-ticket,ts-food-service/pom.xml,2bb7563081743cd569ddd5c35e7c97bde400eebd,2bb7563081743cd569ddd5c35e7c97bde400eebd,"+org.springframework.boot:spring-boot-starter-jdbc
+org.springframework.boot:spring-boot-starter-data-jpa
+mysql:mysql-connector-java
-org.springframework.boot:spring-boot-starter-data-mongodb","+org.springframework.boot:spring-boot-starter-jdbc
+org.springframework.boot:spring-boot-starter-data-jpa
+mysql:mysql-connector-java
-org.springframework.boot:spring-boot-starter-data-mongodb","Description: change db from mongo to mysql.
","Description: change db from mongo to mysql.
",2019-11-18,2019-11-18,31,FudanSELab,train-ticket
13835,org.springframework.boot:spring-boot-starter-data-redis,org.springframework.data:spring-data-redis,choerodon_choerodon-starters,choerodon-starter-message/pom.xml,b3071b5dc44527495c397bde96053334eeb96c25,b3071b5dc44527495c397bde96053334eeb96c25,"+org.springframework.boot:spring-boot-autoconfigure
+redis.clients:jedis
+com.fasterxml.jackson.core:jackson-databind
+org.springframework.data:spring-data-redis
-org.springframework.boot:spring-boot-starter-data-redis","+org.springframework.boot:spring-boot-autoconfigure
+redis.clients:jedis
+com.fasterxml.jackson.core:jackson-databind
+org.springframework.data:spring-data-redis
-org.springframework.boot:spring-boot-starter-data-redis","[UPD] 升级redis, mybatis, message 模块到 spring boot 2.0.6
","[UPD] 升级redis, mybatis, message 模块到 spring boot 2.0.6
",2019-03-21,2019-03-21,107,choerodon,choerodon-starters
13848,org.springframework.boot:spring-boot-starter-web,org.springframework.cloud:spring-cloud-starter-gateway,kbastani_event-sourcing-microservices-example,edge-service/pom.xml,98336bfd445f9c975beddf502556a17365000eab,98336bfd445f9c975beddf502556a17365000eab,"+org.springframework.cloud:spring-cloud-starter-netflix-hystrix
+org.springframework.cloud:spring-cloud-starter-gateway
+com.thoughtworks.xstream:xstream
+org.springframework.boot:spring-boot-starter-webflux
+org.springframework.boot:spring-boot-starter-actuator
-org.springframework.boot:spring-boot-starter-web
-org.springframework.cloud:spring-cloud-starter-netflix-zuul","+org.springframework.cloud:spring-cloud-starter-netflix-hystrix
+org.springframework.cloud:spring-cloud-starter-gateway
+com.thoughtworks.xstream:xstream
+org.springframework.boot:spring-boot-starter-webflux
+org.springframework.boot:spring-boot-starter-actuator
-org.springframework.boot:spring-boot-starter-web
-org.springframework.cloud:spring-cloud-starter-netflix-zuul","#7 Replace Spring Cloud Zuul with Reactive Spring Cloud Gateway
","#7 Replace Spring Cloud Zuul with Reactive Spring Cloud Gateway
",2018-12-13,2018-12-13,84,kbastani,event-sourcing-microservices-example
13849,org.springframework.boot:spring-boot-starter-web,org.springframework:spring-web,spring-cloud_spring-cloud-vault,spring-cloud-vault-core/pom.xml,28280f5daef933c00e3bcb2d9eb22a74dd586b6a,28280f5daef933c00e3bcb2d9eb22a74dd586b6a,"+org.springframework:spring-web
+com.fasterxml.jackson.core:jackson-databind
-org.springframework.boot:spring-boot-starter-web","+org.springframework:spring-web
+com.fasterxml.jackson.core:jackson-databind
-org.springframework.boot:spring-boot-starter-web","Polishing

Reduce dependencies to Spring Web. Remove amqp test dependency from starter. Remove version property from vault parent pom.
","Polishing

Reduce dependencies to Spring Web. Remove amqp test dependency from starter. Remove version property from vault parent pom.
",2016-07-04,2016-07-04,84,spring-cloud,spring-cloud-vault
13857,org.springframework.hateoas:spring-hateoas,org.springframework.boot:spring-boot-starter-hateoas,spring-projects_spring-restdocs,samples/rest-notes-spring-hateoas/pom.xml,bc5a9c371485016720b8aee9ff0c2bdef646bb40,bc5a9c371485016720b8aee9ff0c2bdef646bb40,"+org.springframework.boot:spring-boot-starter-hateoas
-org.springframework.plugin:spring-plugin-core
-org.springframework.hateoas:spring-hateoas
-org.springframework.boot:spring-boot-starter-web","+org.springframework.boot:spring-boot-starter-hateoas
-org.springframework.plugin:spring-plugin-core
-org.springframework.hateoas:spring-hateoas
-org.springframework.boot:spring-boot-starter-web",Update the samples to use Spring Boot 1.2.5,Update the samples to use Spring Boot 1.2.5,2015-08-19,2015-08-19,110,spring-projects,spring-restdocs
13858,org.springframework.kafka:spring-kafka,org.apache.kafka:kafka-clients,actiontech_txle,alpha/alpha-core/pom.xml,fee22c96dcbf09bf8d0ea5dff58a9191e04b4398,fee22c96dcbf09bf8d0ea5dff58a9191e04b4398,"+org.apache.kafka:kafka-clients
-org.springframework.kafka:spring-kafka","+org.apache.kafka:kafka-clients
-org.springframework.kafka:spring-kafka","1.更换kafka客户端版本，不使用spring下的kafka，原因是版本过旧。现调整为最新版kafka-client包。
2.当定时扫描器检测到需要结束的任务时，在保存结束类型的全局事务后，发送消息到kafka。
3.由于未引入测试时所用到的saga-persistent工程，故在omega-spring-tx的pom.xml中去除其依赖。
","1.更换kafka客户端版本，不使用spring下的kafka，原因是版本过旧。现调整为最新版kafka-client包。
2.当定时扫描器检测到需要结束的任务时，在保存结束类型的全局事务后，发送消息到kafka。
3.由于未引入测试时所用到的saga-persistent工程，故在omega-spring-tx的pom.xml中去除其依赖。
",2018-12-24,2018-12-24,83,actiontech,txle
13859,org.springframework.security.oauth:spring-security-oauth2,io.jsonwebtoken:jjwt,gravitee-io_graviteeio-access-management,gravitee-am-management-api/gravitee-am-management-api-handlers/gravitee-am-management-api-handlers-management/pom.xml,0b18ada3207991cdfd70a551c56af125d2a0efe1,0b18ada3207991cdfd70a551c56af125d2a0efe1,"+io.jsonwebtoken:jjwt
+org.springframework.security:spring-security-config
+org.springframework.security:spring-security-web
-org.springframework.security.oauth:spring-security-oauth2","+io.jsonwebtoken:jjwt
+org.springframework.security:spring-security-config
+org.springframework.security:spring-security-web
-org.springframework.security.oauth:spring-security-oauth2","feat(rest-api): replace spring security oauth2 with JWT cookie security mechanism
","feat(rest-api): replace spring security oauth2 with JWT cookie security mechanism
",2018-03-19,2018-03-19,111,gravitee-io,graviteeio-access-management
13860,org.springframework.security.oauth:spring-security-oauth2,org.springframework.cloud:spring-cloud-security,zhoutaoo_SpringCloud,Oauth2/pom.xml,568e12ceb3043317351ef97cc4bd3a53aff39ef8,568e12ceb3043317351ef97cc4bd3a53aff39ef8,"+org.springframework.cloud:spring-cloud-security
+org.springframework.boot:spring-boot-starter-data-redis
-org.springframework.boot:spring-boot-starter-redis
-org.springframework.security.oauth:spring-security-oauth2
-org.springframework.cloud:spring-cloud-netflix-hystrix-amqp","+org.springframework.cloud:spring-cloud-security
+org.springframework.boot:spring-boot-starter-data-redis
-org.springframework.boot:spring-boot-starter-redis
-org.springframework.security.oauth:spring-security-oauth2
-org.springframework.cloud:spring-cloud-netflix-hystrix-amqp","升级到spring-cloud 2.0版本
","升级到spring-cloud 2.0版本
",2018-03-15,2018-03-15,111,zhoutaoo,SpringCloud
13893,org.springframework:spring-webmvc,org.springframework.boot:spring-boot-starter-web,apache_rocketmq-externals,pom.xml,13a39fd286dee5902f1281562594408183b50ea9,13a39fd286dee5902f1281562594408183b50ea9,"+org.springframework.boot:spring-boot-starter-web
+org.springframework.boot:spring-boot-starter
+org.springframework.boot:spring-boot-starter-tomcat
-org.springframework:spring-test
-org.springframework:spring-webmvc-portlet
-org.springframework:spring-context-support
-org.springframework:spring-oxm
-org.springframework:spring-jdbc
-org.springframework:spring-webmvc
-org.springframework:spring-core
-org.springframework:spring-tx
-ch.qos.logback:logback-core
-org.springframework:spring-orm
-org.springframework:spring-expression
-com.alibaba:fastjson
-ch.qos.logback:logback-classic
-org.springframework:spring-beans
-org.slf4j:slf4j-api
-org.springframework:spring-aop
-org.apache.velocity:velocity
-org.springframework:spring-web
-org.springframework:spring-context","+org.springframework.boot:spring-boot-starter-web
+org.springframework.boot:spring-boot-starter
+org.springframework.boot:spring-boot-starter-tomcat
-org.springframework:spring-test
-org.springframework:spring-webmvc-portlet
-org.springframework:spring-context-support
-org.springframework:spring-oxm
-org.springframework:spring-jdbc
-org.springframework:spring-webmvc
-org.springframework:spring-core
-org.springframework:spring-tx
-ch.qos.logback:logback-core
-org.springframework:spring-orm
-org.springframework:spring-expression
-com.alibaba:fastjson
-ch.qos.logback:logback-classic
-org.springframework:spring-beans
-org.slf4j:slf4j-api
-org.springframework:spring-aop
-org.apache.velocity:velocity
-org.springframework:spring-web
-org.springframework:spring-context","spring-boot
","spring-boot
",2017-01-16,2017-01-16,84,apache,rocketmq-externals
13895,org.springframework:spring-webmvc,org.springframework.boot:spring-boot-starter-web,imrabti_gwtp-spring-security,pom.xml,23a30dd929c5bef769c7e1cf755071db9ec219c4,23a30dd929c5bef769c7e1cf755071db9ec219c4,"+org.springframework.boot:spring-boot-starter-security
+org.springframework.boot:spring-boot-starter-web
+javax.validation:validation-api
-org.springframework.security:spring-security-web
-javax.annotation:jsr250-api
-org.springframework:spring-context-support
-org.slf4j:jcl-over-slf4j
-org.springframework.security:spring-security-aspects
-org.springframework:spring-webmvc
-org.springframework.security:spring-security-config
-org.springframework:spring-aspects
-javax.servlet:javax.servlet-api
-com.fasterxml.jackson.core:jackson-databind
-org.springframework.security:spring-security-core
-org.slf4j:slf4j-api
-ch.qos.logback:logback-classic
-org.springframework:spring-context","+org.springframework.boot:spring-boot-starter-security
+org.springframework.boot:spring-boot-starter-web
+javax.validation:validation-api
-org.springframework.security:spring-security-web
-javax.annotation:jsr250-api
-org.springframework:spring-context-support
-org.slf4j:jcl-over-slf4j
-org.springframework.security:spring-security-aspects
-org.springframework:spring-webmvc
-org.springframework.security:spring-security-config
-org.springframework:spring-aspects
-javax.servlet:javax.servlet-api
-com.fasterxml.jackson.core:jackson-databind
-org.springframework.security:spring-security-core
-org.slf4j:slf4j-api
-ch.qos.logback:logback-classic
-org.springframework:spring-context","Merge pull request #4 from imrabti/mi_springBoot

Migration to SpringBoot and GWT refactoring","Merge pull request #4 from imrabti/mi_springBoot

Migration to SpringBoot and GWT refactoring",2016-01-21,2016-01-21,84,imrabti,gwtp-spring-security
13896,org.springframework:spring-webmvc,org.springframework.boot:spring-boot-starter-web,nbfujx_Goku.WebService,pom.xml,23f8c82ce4e114bf5ea96eab1c7ce58e6629f8a7,23f8c82ce4e114bf5ea96eab1c7ce58e6629f8a7,"+org.apache.poi:poi-scratchpad
+org.springframework.boot:spring-boot-starter-web
+io.dubbo.springboot:spring-boot-starter-dubbo
+org.springframework.boot:spring-boot-starter-aop
+org.springframework.boot:spring-boot-starter-test
+io.springfox:springfox-swagger-ui
+io.springfox:springfox-swagger2
+org.springframework.boot:spring-boot-devtools
+org.springframework.boot:spring-boot-starter-tomcat
-org.springframework.amqp:spring-rabbit
-com.mangofactory:swagger-springmvc
-org.springframework:spring-jdbc
-org.springframework:spring-webmvc
-mysql:mysql-connector-java
-org.quartz-scheduler:quartz-jobs
-org.slf4j:slf4j-api
-org.log4mongo:log4mongo-java
-org.springframework:spring-websocket
-org.springframework:spring-web
-org.mybatis:mybatis-spring
-redis.clients:jedis
-org.apache.zookeeper:zookeeper
-org.aspectj:aspectjweaver
-org.springframework:spring-orm
-org.activiti:activiti-spring
-org.springframework:spring-core
-org.springframework:spring-aop
-commons-codec:commons-codec
-org.activiti:activiti-engine
-org.springframework:spring-expression
-org.springframework.data:spring-data-mongodb
-org.apache.hadoop:hadoop-client
-org.springframework:spring-oxm
-org.springframework.session:spring-session
-org.mongodb:mongo-java-driver
-com.fasterxml.jackson.core:jackson-annotations
-com.wordnik:swagger-annotations
-jstl:jstl
-org.springframework:spring-context-support
-log4j:log4j
-org.springframework.data:spring-data-redis
-com.101tec:zkclient
-org.mybatis:mybatis
-org.springframework:spring-tx
-com.github.pagehelper:pagehelper
-junit:junit
-com.alibaba:druid
-org.quartz-scheduler:quartz
-com.alibaba:dubbo
-javax:javaee-api
-com.rabbitmq:amqp-client
-org.springframework:spring-test
-commons-fileupload:commons-fileupload
-commons-io:commons-io
-com.mangofactory:swagger-models
-com.fasterxml.jackson.core:jackson-core
-org.springframework:spring-messaging
-org.apache.commons:commons-lang3
-org.slf4j:slf4j-log4j12
-com.fasterxml.jackson.core:jackson-databind
-org.springframework:spring-beans
-org.springframework:spring-context","+org.apache.poi:poi-scratchpad
+org.springframework.boot:spring-boot-starter-web
+io.dubbo.springboot:spring-boot-starter-dubbo
+org.springframework.boot:spring-boot-starter-aop
+org.springframework.boot:spring-boot-starter-test
+io.springfox:springfox-swagger-ui
+io.springfox:springfox-swagger2
+org.springframework.boot:spring-boot-devtools
+org.springframework.boot:spring-boot-starter-tomcat
-org.springframework.amqp:spring-rabbit
-com.mangofactory:swagger-springmvc
-org.springframework:spring-jdbc
-org.springframework:spring-webmvc
-mysql:mysql-connector-java
-org.quartz-scheduler:quartz-jobs
-org.slf4j:slf4j-api
-org.log4mongo:log4mongo-java
-org.springframework:spring-websocket
-org.springframework:spring-web
-org.mybatis:mybatis-spring
-redis.clients:jedis
-org.apache.zookeeper:zookeeper
-org.aspectj:aspectjweaver
-org.springframework:spring-orm
-org.activiti:activiti-spring
-org.springframework:spring-core
-org.springframework:spring-aop
-commons-codec:commons-codec
-org.activiti:activiti-engine
-org.springframework:spring-expression
-org.springframework.data:spring-data-mongodb
-org.apache.hadoop:hadoop-client
-org.springframework:spring-oxm
-org.springframework.session:spring-session
-org.mongodb:mongo-java-driver
-com.fasterxml.jackson.core:jackson-annotations
-com.wordnik:swagger-annotations
-jstl:jstl
-org.springframework:spring-context-support
-log4j:log4j
-org.springframework.data:spring-data-redis
-com.101tec:zkclient
-org.mybatis:mybatis
-org.springframework:spring-tx
-com.github.pagehelper:pagehelper
-junit:junit
-com.alibaba:druid
-org.quartz-scheduler:quartz
-com.alibaba:dubbo
-javax:javaee-api
-com.rabbitmq:amqp-client
-org.springframework:spring-test
-commons-fileupload:commons-fileupload
-commons-io:commons-io
-com.mangofactory:swagger-models
-com.fasterxml.jackson.core:jackson-core
-org.springframework:spring-messaging
-org.apache.commons:commons-lang3
-org.slf4j:slf4j-log4j12
-com.fasterxml.jackson.core:jackson-databind
-org.springframework:spring-beans
-org.springframework:spring-context","新增springboot启动版本
","新增springboot启动版本
",2018-01-29,2018-01-29,84,nbfujx,Goku.WebService
13898,org.springframework:spring-webmvc,org.springframework.boot:spring-boot-starter-web,hosuaby_example-restful-project,pom.xml,2f86eafdb3c5d645b85e90ba529391ec8a11920f,2f86eafdb3c5d645b85e90ba529391ec8a11920f,"+org.springframework.boot:spring-boot-starter-jetty
+org.springframework.boot:spring-boot-starter-web
-org.springframework:spring-webmvc
-javax.servlet:javax.servlet-api
-com.fasterxml.jackson.core:jackson-databind","+org.springframework.boot:spring-boot-starter-jetty
+org.springframework.boot:spring-boot-starter-web
-org.springframework:spring-webmvc
-javax.servlet:javax.servlet-api
-com.fasterxml.jackson.core:jackson-databind","Migration of project of Spring Boot on Jetty 9.
","Migration of project of Spring Boot on Jetty 9.
",2015-05-16,2015-05-16,84,hosuaby,example-restful-project
